year,month,day,TAVG,TMAX,TMIN,,,0,,,
1940,3,27,7.5,16.6,2.1,,,,,,
1940,3,28,6.4,16.6,-0.1,,,,,,
1940,3,29,6.6,18.8,-3.1,,,,,,
1940,3,30,10,20.2,-3.1,,,,,,
1940,3,31,10.6,20.2,3.2,,,,,,
1940,4,1,9.4,15.5,1.4,,,,,,
1940,4,2,11.4,18.2,1.4,,,,,,
1940,4,3,13.4,18.2,9.3,,,,,,
1940,4,4,10.8,16.6,6,,,,,,
1940,4,5,6.9,14.1,1.8,,,,,,
1940,4,6,5.8,10.7,1.1,,,,,,
1940,4,7,6.5,15,-1.2,,,,,,
1940,4,8,9.7,20.8,-1.2,,,,,,
1940,4,9,10.7,20.8,3.7,,,,,,
1940,4,10,8.8,17.4,1.4,,,,,,
1940,4,11,10.6,21.9,1.4,,,,,,
1940,4,12,14,25.4,3.4,,,,,,
1940,4,13,14.8,25.4,6.1,,,,,,
1940,4,14,13.4,20.3,8,,,,,,
1940,4,15,11.3,20.3,4.7,,,,,,
1940,4,16,10,19.5,2.4,,,,,,
1940,4,17,12.1,23.3,2.4,,,,,,
1940,4,18,14.3,24.8,4.6,,,,,,
1940,4,19,14.9,24.8,5.7,,,,,,
1940,4,20,15.2,24.9,6.7,,,,,,
1940,4,21,15,24.9,6.7,,,,,,
1940,4,22,12,19.9,8.8,,,,,,
1940,4,23,11.2,18.1,8.5,,,,,,
1940,4,24,14.1,21.2,8.5,,,,,,
1940,4,25,15.5,22.3,9.4,,,,,,
1940,4,26,16.4,25.2,9.4,,,,,,
1940,4,27,16.3,25.2,9.5,,,,,,
1940,4,28,13.2,23,4.7,,,,,,
1940,4,29,11.7,21.4,2.1,,,,,,
1940,4,30,14,24.6,2.1,,,,,,
1941,1,1,5.2,12.9,-2.9,,,,,,
1941,1,2,5.7,13,-0.6,,,,,,
1941,1,3,7.6,13,-0.6,,,,,,
1941,1,4,7.2,11.5,3.8,,,,,,
1941,1,5,5.2,11.6,-1,,,,,,
1941,1,6,5.5,13.5,-1,,,,,,
1941,1,7,5.7,13.5,0.2,,,,,,
1941,1,8,7.9,15.3,1.1,,,,,,
1941,1,9,9.1,15.3,2.4,,,,,,
1941,1,10,7.5,13.3,2.4,,,,,,
1941,1,11,6.3,13.3,-0.3,,,,,,
1941,1,12,4.4,9.6,-0.3,,,,,,
1941,1,13,2,8.2,-2.1,,,,,,
1941,1,14,0.5,7.4,-3.7,,,,,,
1941,1,15,2.4,10.4,-3.7,,,,,,
1941,1,16,3.9,10.4,-3.5,,,,,,
1941,1,17,3.8,12.7,-2.2,,,,,,
1941,1,18,4.2,12.7,-2.2,,,,,,
1941,1,19,5.3,12.7,-2.2,,,,,,
1941,1,20,4.4,12.7,-2.3,,,,,,
1941,1,21,2.1,9.9,-3,,,,,,
1941,1,22,2.6,7.8,-3.7,,,,,,
1941,1,23,6.1,15.1,-3.7,,,,,,
1941,1,24,8.1,15.1,4.9,,,,,,
1941,1,25,4.5,10.7,-2,,,,,,
1941,1,26,1.7,7.2,-2.5,,,,,,
1941,1,27,3.1,9.2,-2.5,,,,,,
1941,1,28,4.9,13.9,-1.8,,,,,,
1941,1,29,6.4,13.9,-0.6,,,,,,
1941,1,30,4.5,13.6,-0.4,,,,,,
1941,1,31,-0.2,8.2,-4.4,,,,,,
1941,2,1,-1.7,3.8,-5.6,,,,,,
1941,2,2,-0.3,8.1,-5.8,,,,,,
1941,2,3,0.7,8.3,-5.8,,,,,,
1941,2,4,1.3,9.6,-4.9,,,,,,
1941,2,5,2.9,11.3,-4.2,,,,,,
1941,2,6,5.7,16.1,-2.5,,,,,,
1941,2,7,4.7,16.1,-1.2,,,,,,
1941,2,8,1.6,8.7,-2.2,,,,,,
1941,2,9,1.4,8.3,-5.2,,,,,,
1941,2,10,2.2,8.3,-5.2,,,,,,
1941,2,11,3.1,9.1,-0.1,,,,,,
1941,2,12,3,9.1,-0.1,,,,,,
1941,2,13,2.1,3.8,0.2,,,,,,
1941,2,14,2.2,8.9,-2.2,,,,,,
1941,2,15,3.2,10.9,-2.2,,,,,,
1941,2,16,4,11.5,-3.1,,,,,,
1941,2,17,4.6,11.5,-3.1,,,,,,
1941,2,18,5.8,11.9,2.8,,,,,,
1941,2,19,6.9,11.9,2.8,,,,,,
1941,2,20,8.4,12.8,4,,,,,,
1941,2,21,10.1,18.6,2.2,,,,,,
1941,2,22,7.8,18.6,0,,,,,,
1941,2,23,3.2,11.5,-1.5,,,,,,
1941,2,24,2,5.8,-1.5,,,,,,
1941,2,25,3.4,9.1,-1,,,,,,
1941,2,26,4.7,13.5,-3.3,,,,,,
1941,2,27,7,16.8,-3.3,,,,,,
1941,2,28,8.7,16.8,0.3,,,,,,
1941,3,1,7,11.9,2.1,,,,,,
1941,3,2,5.4,10.6,1,,,,,,
1941,3,3,4.9,10.5,-0.5,,,,,,
1941,3,4,3.5,10.1,-1.4,,,,,,
1941,3,5,1.4,7,-4,,,,,,
1941,3,6,1.8,8.6,-4.4,,,,,,
1941,3,7,6.1,12.3,-4.4,,,,,,
1941,3,8,7.7,14.1,2.9,,,,,,
1941,3,9,6.6,16.7,-1.8,,,,,,
1941,3,10,7.8,20,-1.8,,,,,,
1941,3,11,11.2,21.7,0.1,,,,,,
1941,3,12,10,21.7,2.4,,,,,,
1941,3,13,7,14.6,0.7,,,,,,
1941,3,14,7.7,14.6,0.7,,,,,,
1941,3,15,8,14.8,2.5,,,,,,
1941,3,16,9.1,18.6,2.5,,,,,,
1941,3,17,11.6,19.8,2.8,,,,,,
1941,3,18,11.8,19.8,5.9,,,,,,
1941,3,19,10.3,19.8,3.3,,,,,,
1941,3,20,11.2,23.3,3.2,,,,,,
1941,3,21,13.2,23.3,3.2,,,,,,
1941,3,22,13.7,22.8,5.5,,,,,,
1941,3,23,11.1,18.6,7.2,,,,,,
1941,3,24,8.5,13.4,3.3,,,,,,
1941,3,25,6.3,13.4,0.5,,,,,,
1941,3,26,6.6,17,-1.7,,,,,,
1941,3,27,9.1,17,-1.7,,,,,,
1941,3,28,6.8,16.4,1.8,,,,,,
1941,3,29,4.1,7.8,1.7,,,,,,
1941,3,30,4.6,12.5,0.8,,,,,,
1941,3,31,5.9,13.9,0.1,,,,,,
1941,4,1,7.3,17.3,0,,,,,,
1941,4,2,7.7,17.3,0,,,,,,
1941,4,3,9,21.4,0,,,,,,
1941,4,4,11.2,21.4,0,,,,,,
1941,4,5,12.5,16.1,7.1,,,,,,
1941,4,6,9.9,15.7,0.8,,,,,,
1941,4,7,5.1,11,-0.7,,,,,,
1941,4,8,5.1,15.2,-1.2,,,,,,
1941,4,9,8.6,15.5,-1.2,,,,,,
1941,4,10,11.7,16.1,3.8,,,,,,
1941,4,11,12.6,19.6,6.9,,,,,,
1941,4,12,13,21.6,5.9,,,,,,
1941,4,13,12,21.6,5.9,,,,,,
1941,4,14,10.4,15.9,6.1,,,,,,
1941,4,15,11.5,21.8,3.7,,,,,,
1941,4,16,14.4,25.5,3.7,,,,,,
1941,4,17,16.8,28.5,7.5,,,,,,
1941,4,18,16.9,28.5,7.7,,,,,,
1941,4,19,14.7,24.8,5.9,,,,,,
1941,4,20,15.1,26.1,5.9,,,,,,
1941,4,21,17,26.1,8.3,,,,,,
1941,4,22,14.1,22.9,6.3,,,,,,
1941,4,23,10.5,18.2,3.1,,,,,,
1941,4,24,11.4,20,3.1,,,,,,
1941,4,25,13,22.2,5,,,,,,
1941,4,26,11.7,22.2,5,,,,,,
1941,4,27,10.1,19.2,2.9,,,,,,
1941,4,28,11.7,22.2,2.9,,,,,,
1941,4,29,13.8,22.2,4.5,,,,,,
1941,4,30,13.5,20.6,7.9,,,,,,
1942,1,1,4.4,11.9,-2.2,,,,,,
1942,1,2,3.6,11.9,-1.8,,,,,,
1942,1,3,1.5,8.2,-2,,,,,,
1942,1,4,2.9,8.5,-2,,,,,,
1942,1,5,2.9,8.5,-0.7,,,,,,
1942,1,6,2.6,9.6,-1,,,,,,
1942,1,7,3.9,9.6,-1,,,,,,
1942,1,8,3.7,8.3,-0.6,,,,,,
1942,1,9,4.6,13.1,-3.4,,,,,,
1942,1,10,4.7,13.1,-3.4,,,,,,
1942,1,11,3.2,8.5,-1.8,,,,,,
1942,1,12,3.5,8.3,-1.8,,,,,,
1942,1,13,3,8.4,-4.1,,,,,,
1942,1,14,2.2,8.7,-4.1,,,,,,
1942,1,15,2.1,8.7,-2.1,,,,,,
1942,1,16,0.7,7.4,-5.2,,,,,,
1942,1,17,-0.2,6.6,-6.6,,,,,,
1942,1,18,0.2,6.6,-6.6,,,,,,
1942,1,19,0.5,5.4,-2.8,,,,,,
1942,1,20,0.7,6.7,-4.8,,,,,,
1942,1,21,1.5,7.8,-4.8,,,,,,
1942,1,22,3.1,9.1,-2,,,,,,
1942,1,23,4,12.1,-1.6,,,,,,
1942,1,24,4.1,12.1,-1.6,,,,,,
1942,1,25,4.3,12.4,-1.1,,,,,,
1942,1,26,4.6,12.4,-2.2,,,,,,
1942,1,27,4.6,10.9,-2.2,,,,,,
1942,1,28,3.6,10.3,-4,,,,,,
1942,1,29,4.5,13.8,-4,,,,,,
1942,1,30,5.1,13.8,-0.5,,,,,,
1942,1,31,3.5,8.9,0.8,,,,,,
1942,2,1,3.9,7.7,0.8,,,,,,
1942,2,2,7.4,13.1,0.8,,,,,,
1942,2,3,8.9,13.1,3.6,,,,,,
1942,2,4,6.5,11.7,2.5,,,,,,
1942,2,5,4.6,10.4,-0.6,,,,,,
1942,2,6,4.3,11.5,-0.6,,,,,,
1942,2,7,3.7,11.5,-1.2,,,,,,
1942,2,8,2.3,10,-1.6,,,,,,
1942,2,9,1.4,6.8,-3.7,,,,,,
1942,2,10,0.6,6.4,-3.7,,,,,,
1942,2,11,0.4,7.4,-3.5,,,,,,
1942,2,12,0.2,7.4,-4.4,,,,,,
1942,2,13,-0.9,5.7,-4.4,,,,,,
1942,2,14,-0.7,6.4,-6.7,,,,,,
1942,2,15,1.3,6.4,-6.7,,,,,,
1942,2,16,2.3,6.7,-1.3,,,,,,
1942,2,17,2.8,9.5,-2,,,,,,
1942,2,18,3.4,9.5,-2,,,,,,
1942,2,19,3.1,8.9,-1.9,,,,,,
1942,2,20,1.2,7.2,-3,,,,,,
1942,2,21,0.2,8,-5,,,,,,
1942,2,22,2.3,10.7,-5,,,,,,
1942,2,23,5.2,11.9,-4.2,,,,,,
1942,2,24,5.7,11.9,2,,,,,,
1942,2,25,3.7,5.5,0.6,,,,,,
1942,2,26,3.6,7.5,0.2,,,,,,
1942,2,27,5.4,11.4,0.2,,,,,,
1942,2,28,5,11.4,-0.2,,,,,,
1942,3,1,4.7,13.5,-3,,,,,,
1942,3,2,6.9,13.5,-3,,,,,,
1942,3,3,5.6,9.5,-1.5,,,,,,
1942,3,4,4,14.4,-3.9,,,,,,
1942,3,5,7,14.4,-3.9,,,,,,
1942,3,6,10.7,15.6,2.5,,,,,,
1942,3,7,9,15.6,0.6,,,,,,
1942,3,8,5.5,14.7,0.4,,,,,,
1942,3,9,7.4,13.3,0.4,,,,,,
1942,3,10,10.6,16.9,2.7,,,,,,
1942,3,11,11.1,19.2,2.3,,,,,,
1942,3,12,11.1,19.3,2.3,,,,,,
1942,3,13,12.7,19.3,4.1,,,,,,
1942,3,14,13.5,17.5,10.2,,,,,,
1942,3,15,11.5,16.4,7.5,,,,,,
1942,3,16,9.1,13.4,3.1,,,,,,
1942,3,17,9.2,18,0.7,,,,,,
1942,3,18,8.9,18,0.7,,,,,,
1942,3,19,8.3,16.5,-0.7,,,,,,
1942,3,20,10.4,21.8,-0.7,,,,,,
1942,3,21,12,21.8,3.9,,,,,,
1942,3,22,13.2,22.2,4.9,,,,,,
1942,3,23,15.1,22.2,5.5,,,,,,
1942,3,24,15.3,21,11.9,,,,,,
1942,3,25,13.8,21.3,6.6,,,,,,
1942,3,26,12.9,22.4,6.5,,,,,,
1942,3,27,9.9,22.4,0.9,,,,,,
1942,3,28,7.4,16.5,-1.3,,,,,,
1942,3,29,9.8,16.5,-1.3,,,,,,
1942,3,30,10.9,16.6,6.5,,,,,,
1942,3,31,8.2,16.6,0.8,,,,,,
1942,4,1,6.4,13.9,-1.7,,,,,,
1942,4,2,8.5,19.6,-1.7,,,,,,
1942,4,3,12.1,23.1,2.2,,,,,,
1942,4,4,15.6,25.9,4.6,,,,,,
1942,4,5,14.8,25.9,4.4,,,,,,
1942,4,6,9.7,20.9,3.3,,,,,,
1942,4,7,7.2,14.4,1.6,,,,,,
1942,4,8,9.5,21.3,1.6,,,,,,
1942,4,9,13.4,23.9,2.6,,,,,,
1942,4,10,13.3,23.9,5.7,,,,,,
1942,4,11,10.2,16,4.2,,,,,,
1942,4,12,10.5,18.7,1.9,,,,,,
1942,4,13,12.8,20.4,1.9,,,,,,
1942,4,14,11.1,20.4,4.7,,,,,,
1942,4,15,10.3,20.4,4.5,,,,,,
1942,4,16,12,20.4,4.5,,,,,,
1942,4,17,10.2,19.6,2.9,,,,,,
1942,4,18,8.4,18.9,0.4,,,,,,
1942,4,19,11,23.5,0.4,,,,,,
1942,4,20,13.4,23.5,2.7,,,,,,
1942,4,21,13.8,19.1,6.9,,,,,,
1942,4,22,12,19.1,3.7,,,,,,
1942,4,23,10.7,20.1,3.4,,,,,,
1942,4,24,11.6,23.3,2.6,,,,,,
1942,4,25,12.7,25.1,2.6,,,,,,
1942,4,26,14.8,26.1,4,,,,,,
1942,4,27,16.8,26.2,5.9,,,,,,
1942,4,28,16.6,26.2,9.7,,,,,,
1942,4,29,15,23.2,8.8,,,,,,
1942,4,30,14.8,24.6,5.7,,,,,,
1943,1,1,3,9,-2,,,,,,
1943,1,2,2.4,8.7,-3.9,,,,,,
1943,1,3,2.8,9.1,-3.9,,,,,,
1943,1,4,2.2,9.1,-1.5,,,,,,
1943,1,5,-0.1,6.7,-5.9,,,,,,
1943,1,6,-0.3,7.2,-6.6,,,,,,
1943,1,7,0.9,7.8,-6.6,,,,,,
1943,1,8,1.3,7.8,-5.3,,,,,,
1943,1,9,0.9,7.3,-4.4,,,,,,
1943,1,10,1.4,8.9,-5.8,,,,,,
1943,1,11,2.1,8.9,-5.8,,,,,,
1943,1,12,0,4.8,-4.9,,,,,,
1943,1,13,-1,5.8,-4.9,,,,,,
1943,1,14,0.9,8,-5.7,,,,,,
1943,1,15,2.5,8,-5.7,,,,,,
1943,1,16,3.4,7.7,-1.9,,,,,,
1943,1,17,2.1,7.7,-2.8,,,,,,
1943,1,18,0.6,7.2,-4.1,,,,,,
1943,1,19,2.1,10.9,-4.1,,,,,,
1943,1,20,3.1,11.3,-3.2,,,,,,
1943,1,21,3.1,14.3,-4.1,,,,,,
1943,1,22,4.9,14.3,-4.1,,,,,,
1943,1,23,5.8,13.3,-2.8,,,,,,
1943,1,24,3.8,9.7,0.4,,,,,,
1943,1,25,2.1,5.8,-2.2,,,,,,
1943,1,26,2.2,8.9,-2.2,,,,,,
1943,1,27,1.5,8.9,-3.7,,,,,,
1943,1,28,0.7,7.7,-4.4,,,,,,
1943,1,29,1.3,7.7,-4.4,,,,,,
1943,1,30,1.2,7.7,-4,,,,,,
1943,1,31,0.3,7.4,-3.4,,,,,,
1943,2,1,0.4,5.9,-2.8,,,,,,
1943,2,2,1.8,7.4,-2.8,,,,,,
1943,2,3,3.6,7.4,-1.8,,,,,,
1943,2,4,4.4,7.9,1.4,,,,,,
1943,2,5,3.5,7.9,-0.4,,,,,,
1943,2,6,3.7,8.7,-1.6,,,,,,
1943,2,7,3.9,8.7,-1.6,,,,,,
1943,2,8,2.1,8.1,-1.5,,,,,,
1943,2,9,1.6,7.9,-1.6,,,,,,
1943,2,10,1.6,8.3,-3.3,,,,,,
1943,2,11,1.3,9.7,-3.6,,,,,,
1943,2,12,2.3,10.7,-3.6,,,,,,
1943,2,13,2.6,10.7,-3.7,,,,,,
1943,2,14,1.6,9.4,-3.7,,,,,,
1943,2,15,0.3,7.3,-5.2,,,,,,
1943,2,16,0.8,9.6,-5.2,,,,,,
1943,2,17,3.5,13.6,-3.9,,,,,,
1943,2,18,5.7,13.6,-3.9,,,,,,
1943,2,19,4.8,9.3,-1.3,,,,,,
1943,2,20,2.9,8.5,-1.3,,,,,,
1943,2,21,1.9,7.7,-2.3,,,,,,
1943,2,22,1.6,9.2,-5.2,,,,,,
1943,2,23,3.1,12.7,-5.2,,,,,,
1943,2,24,3,12.7,-1.7,,,,,,
1943,2,25,1.8,6,-0.4,,,,,,
1943,2,26,2.2,8,-1.2,,,,,,
1943,2,27,2.4,11.9,-4.1,,,,,,
1943,2,28,4.2,16.3,-4.1,,,,,,
1943,3,1,6,16.3,-3.9,,,,,,
1943,3,2,4.8,8.9,1.7,,,,,,
1943,3,3,3.5,7.8,1,,,,,,
1943,3,4,3.6,7.8,1,,,,,,
1943,3,5,3.2,7.8,0.6,,,,,,
1943,3,6,2.9,9.2,-0.5,,,,,,
1943,3,7,2.9,9.2,-1.6,,,,,,
1943,3,8,3.5,12.5,-4,,,,,,
1943,3,9,3.6,12.5,-4,,,,,,
1943,3,10,2.3,7.6,-2.6,,,,,,
1943,3,11,2.4,13.6,-4.7,,,,,,
1943,3,12,3.9,14.3,-4.7,,,,,,
1943,3,13,4.9,14.3,-3.6,,,,,,
1943,3,14,5,13.7,-2.6,,,,,,
1943,3,15,6.7,18.3,-2.6,,,,,,
1943,3,16,7.9,18.3,0.4,,,,,,
1943,3,17,6.2,17.3,-0.3,,,,,,
1943,3,18,7.1,20.6,-2,,,,,,
1943,3,19,10.7,20.6,-2,,,,,,
1943,3,20,10.9,18.6,3.8,,,,,,
1943,3,21,9.6,17.6,4.1,,,,,,
1943,3,22,9.5,17.6,4.1,,,,,,
1943,3,23,8.8,13.1,4.4,,,,,,
1943,3,24,7.3,12.5,3.4,,,,,,
1943,3,25,5.1,10.4,0.4,,,,,,
1943,3,26,5.2,16.9,-3.1,,,,,,
1943,3,27,7.7,17.5,-3.1,,,,,,
1943,3,28,10.5,17.5,-0.3,,,,,,
1943,3,29,9.7,15.1,4.9,,,,,,
1943,3,30,6.3,11.3,2.7,,,,,,
1943,3,31,6.2,9.2,2.7,,,,,,
1943,4,1,7.2,12,2.9,,,,,,
1943,4,2,7.5,17.5,-1,,,,,,
1943,4,3,8.8,17.5,-1,,,,,,
1943,4,4,11,15.1,2.1,,,,,,
1943,4,5,12,17.8,5.8,,,,,,
1943,4,6,10.9,18.3,2.9,,,,,,
1943,4,7,11.4,18.4,2.9,,,,,,
1943,4,8,9.5,18.4,1.5,,,,,,
1943,4,9,6,13.1,-0.4,,,,,,
1943,4,10,7.6,17.8,-0.4,,,,,,
1943,4,11,11.3,19.9,-0.4,,,,,,
1943,4,12,12,19.9,4.2,,,,,,
1943,4,13,9.5,14.5,2.9,,,,,,
1943,4,14,8.2,15.7,1.9,,,,,,
1943,4,15,8,15.7,1.7,,,,,,
1943,4,16,6.9,14.8,0.3,,,,,,
1943,4,17,6.3,13.9,0.3,,,,,,
1943,4,18,8.1,18.1,-0.6,,,,,,
1943,4,19,9.9,18.1,-0.6,,,,,,
1943,4,20,11.2,20.6,6.4,,,,,,
1943,4,21,12.7,22.1,3.4,,,,,,
1943,4,22,12.2,22.1,3.4,,,,,,
1943,4,23,11.3,22.4,1.9,,,,,,
1943,4,24,12.1,23.7,1.9,,,,,,
1943,4,25,13.4,25.4,3.2,,,,,,
1943,4,26,14.9,26.1,3.3,,,,,,
1943,4,27,15.9,26.1,5.4,,,,,,
1943,4,28,17.1,24.3,10.4,,,,,,
1943,4,29,17.4,24,10.4,,,,,,
1943,4,30,15.3,21.5,9.3,,,,,,
1944,1,1,4.5,10.9,-1.2,,,,,,
1944,1,2,2.9,7.6,-2.9,,,,,,
1944,1,3,2.3,7.2,-2.9,,,,,,
1944,1,4,2.5,7.2,-2.3,,,,,,
1944,1,5,3.2,10,-2.3,,,,,,
1944,1,6,2,10,-4.3,,,,,,
1944,1,7,0.4,5.5,-4.3,,,,,,
1944,1,8,0.6,4.8,-3.7,,,,,,
1944,1,9,0.7,5,-5.4,,,,,,
1944,1,10,2.5,9.2,-5.4,,,,,,
1944,1,11,2.6,9.2,-2.1,,,,,,
1944,1,12,2.1,9.8,-2.7,,,,,,
1944,1,13,3.8,10.9,-2.7,,,,,,
1944,1,14,5.7,12.9,-1.7,,,,,,
1944,1,15,5.8,12.9,0,,,,,,
1944,1,16,2.7,11.9,-1.8,,,,,,
1944,1,17,1.1,6.7,-3.7,,,,,,
1944,1,18,2.2,7.4,-3.7,,,,,,
1944,1,19,2.9,7.4,0.5,,,,,,
1944,1,20,2.5,7.6,-1.5,,,,,,
1944,1,21,2.5,10.4,-3.5,,,,,,
1944,1,22,2.8,10.4,-3.5,,,,,,
1944,1,23,4.1,11.2,-0.5,,,,,,
1944,1,24,5.3,13.3,-0.8,,,,,,
1944,1,25,4.8,13.3,-0.8,,,,,,
1944,1,26,4.2,8.3,0.3,,,,,,
1944,1,27,2.9,8.3,-0.6,,,,,,
1944,1,28,1.9,8.4,-2.4,,,,,,
1944,1,29,3.2,9.8,-2.4,,,,,,
1944,1,30,4.2,12.5,-1.4,,,,,,
1944,1,31,4,12.5,-1.1,,,,,,
1944,2,1,2.3,10.4,-1.9,,,,,,
1944,2,2,0.6,4.2,-2.4,,,,,,
1944,2,3,2.6,7.4,-2.4,,,,,,
1944,2,4,5.7,9.4,-0.4,,,,,,
1944,2,5,5.7,11.4,1.3,,,,,,
1944,2,6,2.5,11.4,-3,,,,,,
1944,2,7,0.5,5.7,-5.1,,,,,,
1944,2,8,0.8,5.7,-5.1,,,,,,
1944,2,9,0.9,8.3,-5.4,,,,,,
1944,2,10,1.8,11.2,-5.4,,,,,,
1944,2,11,3.1,11.2,-3.4,,,,,,
1944,2,12,3.6,10.2,-3.3,,,,,,
1944,2,13,5.6,12.7,-3.3,,,,,,
1944,2,14,5,12.7,-1,,,,,,
1944,2,15,2.4,8.3,-2.7,,,,,,
1944,2,16,1.3,8.3,-4.4,,,,,,
1944,2,17,0.9,7.3,-4.4,,,,,,
1944,2,18,0.9,7.3,-2.7,,,,,,
1944,2,19,0.9,6.3,-2.7,,,,,,
1944,2,20,1.2,6.6,-4.3,,,,,,
1944,2,21,0.7,6.6,-4.3,,,,,,
1944,2,22,1.1,8.7,-5.4,,,,,,
1944,2,23,2.4,11.4,-5.4,,,,,,
1944,2,24,3.8,11.4,-3,,,,,,
1944,2,25,3.5,8,0,,,,,,
1944,2,26,2.3,10,-1.8,,,,,,
1944,2,27,3.5,11.4,-3.1,,,,,,
1944,2,28,4.1,11.4,-3.1,,,,,,
1944,2,29,3.1,11,-3.1,,,,,,
1944,3,1,4.6,15.9,-3.2,,,,,,
1944,3,2,5.6,15.9,-3.2,,,,,,
1944,3,3,4.2,12.2,-4.1,,,,,,
1944,3,4,5,12.2,-4.1,,,,,,
1944,3,5,6,11.4,0.3,,,,,,
1944,3,6,5.8,11.3,1.7,,,,,,
1944,3,7,4.8,11.3,-1.2,,,,,,
1944,3,8,3.8,11.2,-1.2,,,,,,
1944,3,9,3.6,11,-1,,,,,,
1944,3,10,3.5,11,-0.8,,,,,,
1944,3,11,1.9,9.8,-3.4,,,,,,
1944,3,12,2.2,7.9,-3.4,,,,,,
1944,3,13,4.6,9.6,0.8,,,,,,
1944,3,14,6.1,13.7,1.7,,,,,,
1944,3,15,6.4,14.6,-1.7,,,,,,
1944,3,16,7.2,16.1,-1.7,,,,,,
1944,3,17,9.2,17,3,,,,,,
1944,3,18,9.1,17,3,,,,,,
1944,3,19,7.9,14.4,2.9,,,,,,
1944,3,20,7.6,14.4,2.7,,,,,,
1944,3,21,6.4,13.7,1.7,,,,,,
1944,3,22,4.8,11.1,-0.5,,,,,,
1944,3,23,5.2,13.8,-2.2,,,,,,
1944,3,24,4.8,13.8,-2.2,,,,,,
1944,3,25,3.5,10.3,-0.9,,,,,,
1944,3,26,5.3,16,-0.9,,,,,,
1944,3,27,7.8,16,0.2,,,,,,
1944,3,28,8.2,15.5,0.2,,,,,,
1944,3,29,7.6,12.8,2.2,,,,,,
1944,3,30,6.6,12.8,1.5,,,,,,
1944,3,31,6.4,14.8,-1.1,,,,,,
1944,4,1,8.3,20.3,-1.1,,,,,,
1944,4,2,9.4,20.3,0.9,,,,,,
1944,4,3,7.6,12.6,2.7,,,,,,
1944,4,4,6.8,14.3,1.7,,,,,,
1944,4,5,8.7,18.1,1.7,,,,,,
1944,4,6,10.8,23,1.5,,,,,,
1944,4,7,12.4,23,1.5,,,,,,
1944,4,8,13.5,16.3,7.2,,,,,,
1944,4,9,12.1,16.2,7.9,,,,,,
1944,4,10,10.2,17.9,4.7,,,,,,
1944,4,11,10.5,19,2.8,,,,,,
1944,4,12,11.9,19.2,2.8,,,,,,
1944,4,13,11.1,19.2,6.6,,,,,,
1944,4,14,9.1,16.5,3.5,,,,,,
1944,4,15,7.3,16.5,0.8,,,,,,
1944,4,16,7.4,17.5,0.8,,,,,,
1944,4,17,9.3,17.9,1.9,,,,,,
1944,4,18,10.1,17.9,1.9,,,,,,
1944,4,19,11.5,17.4,5.4,,,,,,
1944,4,20,12.5,19.2,8.3,,,,,,
1944,4,21,12.4,20.2,6.5,,,,,,
1944,4,22,11.3,20.2,4.4,,,,,,
1944,4,23,10,18,4.4,,,,,,
1944,4,24,10.3,19.1,1.6,,,,,,
1944,4,25,12.4,19.1,1.6,,,,,,
1944,4,26,13.4,18.1,7,,,,,,
1944,4,27,13.7,22.9,4.5,,,,,,
1944,4,28,14,22.9,4.5,,,,,,
1944,4,29,13.5,19.9,8.5,,,,,,
1944,4,30,14.2,23.7,8.5,,,,,,
1945,1,1,2.2,8.1,-1.6,,,,,,
1945,1,2,1.4,8.1,-2.5,,,,,,
1945,1,3,2.2,8.4,-2.5,,,,,,
1945,1,4,3.9,10.9,-2.2,,,,,,
1945,1,5,3.9,10.9,-0.2,,,,,,
1945,1,6,2.4,9.9,-1.6,,,,,,
1945,1,7,1.4,7,-2.1,,,,,,
1945,1,8,0.6,6,-4.9,,,,,,
1945,1,9,1.1,8.2,-4.9,,,,,,
1945,1,10,1.8,8.2,-2.3,,,,,,
1945,1,11,1.6,5.4,-2.6,,,,,,
1945,1,12,2.3,6.5,-2.6,,,,,,
1945,1,13,2.2,6.5,-0.7,,,,,,
1945,1,14,1.5,7.1,-3.3,,,,,,
1945,1,15,1.6,7.5,-3.3,,,,,,
1945,1,16,0.5,7.5,-6.4,,,,,,
1945,1,17,-0.9,5.5,-7,,,,,,
1945,1,18,-1.5,5.5,-7.6,,,,,,
1945,1,19,-1,5.5,-7.6,,,,,,
1945,1,20,1.1,8.5,-6.3,,,,,,
1945,1,21,1.5,8.5,-3.8,,,,,,
1945,1,22,0.8,7.7,-4,,,,,,
1945,1,23,1.5,7.7,-4,,,,,,
1945,1,24,1.1,6.1,-2.2,,,,,,
1945,1,25,-0.1,4.7,-4.3,,,,,,
1945,1,26,-0.3,6.6,-6.2,,,,,,
1945,1,27,-1.2,6.6,-6.2,,,,,,
1945,1,28,-1.5,4.3,-6.1,,,,,,
1945,1,29,-1,4.9,-6.1,,,,,,
1945,1,30,-0.5,6.9,-5.4,,,,,,
1945,1,31,1.4,10.5,-4.9,,,,,,
1945,2,1,3.4,12.7,-4.5,,,,,,
1945,2,2,2.5,12.7,-4.5,,,,,,
1945,2,3,-0.2,5.7,-3.8,,,,,,
1945,2,4,-1.5,2.6,-5.4,,,,,,
1945,2,5,-1.4,2.8,-5.4,,,,,,
1945,2,6,-0.5,4.1,-4.6,,,,,,
1945,2,7,-0.4,4.1,-3.8,,,,,,
1945,2,8,-0.3,4.9,-3.8,,,,,,
1945,2,9,0.1,5.9,-5.4,,,,,,
